event_id,datetime,cetroid_time,mw,mwc,delta_m,tshift,half_dur,latitude,longitude,d_lat,d_lon,depth,m_rr,m_tt,m_pp,m_rt,m_rp,m_tp,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp
2015p302557,2015-04-22T22:42:42.415799Z,,4.7,,,,,-41.66575053,174.2650801,1.178732478,0.8953142975,22.63671875,6.539400000000001e+22,7.4922e+22,-1.40315e+23,-2.682e+22,1.861e+22,-5.1635e+22,,,,,,
2015p362790,2015-05-15T05:34:35.965654Z,,4.3,,,,,-41.68709183,174.0977936,5.638961538,3.541998099,16.30670357,-1.63e+22,2.3022e+22,-6.722e+21,-9.015e+21,2.5383e+22,-8.653e+21,,,,,,
2015p383071,2015-05-22T17:40:39.633415Z,,4.5,,,,,-42.14585114,173.1190338,3.259243488,3.514583649,36.165897369999996,-3.2201e+22,3.1814e+22,3.87e+20,2.52e+22,3.3030000000000003e+22,1.6241e+22,,,,,,
2015p706730,2015-09-19T11:47:06.204764Z,,4.3,,,,,-40.27463917,176.3787431,2.249457982,3.761351837,45.3125,-2.9911e+22,1.52e+22,1.4711000000000002e+22,1.8088999999999998e+22,1.0866e+22,1.6725e+22,,,,,,
2015p768477,2015-10-12T08:05:01.717692Z,2015-10-12T08:05:07.100000Z,5.7,5.56,0.14000000000000057,5.382308,1.4,-40.57806609,176.3257242,1.922480006,3.435738791,23.28125,1.9867380000000002e+24,-1.289972e+24,-6.96767e+23,3.88616e+23,3.050068e+24,-1.412315e+24,1.63e+24,-5.6e+23,-1.07e+24,5.2e+23,2.06e+24,-9.1e+23
2015p794154,2015-10-21T20:05:45.520261Z,,4.4,,,,,-39.28237242,173.8805039,2.394573219,3.148892208,18.0078125,1.16e+20,1.6746000000000002e+22,-1.6862e+22,-1.1112e+22,-6.237e+21,4.0324e+22,,,,,,
2015p822263,2015-11-01T05:42:11.671776Z,2015-11-01T05:42:15.100000Z,5.3,5.44,0.14000000000000057,3.428224,1.3,-39.38937453,175.9597209,2.373596787,2.413793424,54.921875,-3.99043e+23,5.56912e+23,-1.5787e+23,8.73717e+23,6.090520000000001e+23,1.2284999999999999e+22,-2.45e+23,3.51e+23,-1.06e+23,1.35e+24,1.14e+24,-1.16e+23
2015p912933,2015-12-04T18:50:46.220067Z,,4.3,,,,,-40.63686371,174.2154694,3.85060387,3.208722749,50.25624847,-9.245000000000001e+21,1.1183e+22,-1.938e+21,1.4935e+22,1.8133e+22,9.401000000000001e+21,,,,,,
2015p981036,2015-12-29T23:36:17.858744Z,,4.5,,,,,-40.51762239,175.9063718,1.812931035,2.149044787,24.8046875,-4.259e+21,-1.5e+19,4.274e+21,7.72e+21,4.8375e+22,-2.3938999999999997e+22,,,,,,
2016p008122,2016-01-04T00:07:55.207778Z,,4.6,,,,,-40.5838089,176.4415436,3.162294744,4.223767128,25.37735558,-9.761e+22,7.2438e+22,2.5172e+22,1.8008000000000002e+22,1.2997999999999998e+22,2.8658e+22,,,,,,
2016p010806,2016-01-04T23:57:47.658035Z,,4.7,,,,,-38.06613541,177.3859711,3.398934248,3.081235058,71.40791321,8.1499e+22,-6.5296000000000004e+22,-1.6202000000000002e+22,1.244e+21,6.019600000000001e+22,5.6741999999999994e+22,,,,,,
2016p105478,2016-02-09T00:39:00.115717Z,2016-02-09T00:39:02.600000Z,5.2,5.19,0.009999999999999787,2.484283,1.0,-42.06829695,173.0748256,4.064557527,4.798959855,48.125,2.6629999999999997e+21,6.7986e+22,-7.065e+22,5.5398100000000004e+23,-6.7069e+22,4.4314e+23,3.43e+22,1.52e+23,-1.87e+23,5.84e+23,-1.48e+23,4.24e+23
2016p140897,2016-02-22T03:09:56.022941Z,,4.8,,,,,-41.89204025,174.2548218,4.116194746,3.22919234,7.667494297,1.22801e+23,1.7939e+22,-1.4074e+23,7.1773e+22,4.8372e+22,-5.9739e+22,,,,,,
2016p188781,2016-03-10T20:24:01.148383Z,,4.2,,,,,-41.59521866,174.4536285,3.542428593,2.405470614,11.25579929,8.383e+21,1.421e+22,-2.2593e+22,-7.173000000000001e+21,-5.234000000000001e+21,-6.858e+21,,,,,,
2016p198476,2016-03-14T10:28:04.208382Z,,4.8,,,,,-42.28046417,173.020752,2.05885352,2.520080663,8.830801964,1.3334e+22,1.1948499999999999e+23,-1.3281900000000001e+23,5.9719000000000004e+22,2.1753999999999997e+22,-1.16917e+23,,,,,,
2016p198491,2016-03-14T10:36:06.834839Z,,4.3,,,,,-42.27397537,173.0280762,2.881782691,3.26476024,8.779126167000001,7.862999999999999e+21,3.1694e+22,-3.9557e+22,7.819e+21,2.8730000000000003e+21,-1.5324e+22,,,,,,
2016p275188,2016-04-11T19:41:06.568548Z,,4.9,,,,,-40.89297465,175.4943879,1.987972797,2.474156786,23.8671875,-2.07431e+23,1.47282e+23,6.0149000000000005e+22,2.1870900000000003e+23,1.29441e+23,5.7737e+22,,,,,,
2016p356222,2016-05-11T19:15:32.224015Z,,4.3,,,,,-40.91673375,175.4241875,1.55846217,2.136469441,27.6171875,-1.9478e+22,1.634e+21,1.7844e+22,3.2921e+22,1.4523e+22,5.774e+21,,,,,,
2016p356297,2016-05-11T19:55:18.243942Z,2016-05-11T19:55:19.800000Z,4.9,4.93,0.02999999999999936,1.556058,0.7,-40.91710385,175.4226134,1.682333603,2.295969689,27.265625,-2.49537e+23,1.40708e+23,1.08829e+23,1.50131e+23,1.64901e+23,5.7424000000000004e+22,-1.77e+23,1.5e+23,2.7e+22,9.38e+22,2.39e+23,8.97e+22
2016p411782,2016-06-01T08:37:33.476864Z,,4.6,,,,,-37.07802963,178.0002594,4.436342066,4.372053774,25.56432724,-5.0778e+22,4.3173e+22,7.605e+21,4.84e+22,8.5634e+22,-4.154e+21,,,,,,
2016p474397,2016-06-24T12:38:43.743628Z,,4.3,,,,,-41.55581665,174.4190826,3.217731956,1.941685169,13.075928690000001,1.027e+22,2.2556e+22,-3.2825999999999997e+22,-8.272e+21,-3.382e+21,7.834000000000001e+21,,,,,,
2016p500086,2016-07-04T00:45:50.521344Z,,4.1,,,,,-41.70619583,174.0172577,2.110146352,1.926509624,9.389575005000001,9e+18,8.789e+21,-8.798e+21,2.063e+21,-5.469e+21,-1.3867e+22,,,,,,
2016p659242,2016-08-31T22:04:35.392362Z,2016-08-31T22:04:40.400000Z,5.8,5.81,0.009999999999999787,5.007638,2.0,-37.07738495,179.2152405,4.698736682,7.213152825,24.96583366,-3.45219e+23,-1.3206300000000001e+23,4.77282e+23,3.06231e+24,5.004611e+24,-3.25114e+23,5e+21,-1.32e+24,1.32e+24,4.79e+24,4.1e+24,2.57e+23
2016p661375,2016-09-01T17:01:09.139464Z,,5.6,,,,,-37.00196075,179.1357117,4.764673747,7.223893615,18.80845261,7.48313e+23,8.5898e+22,-8.34211e+23,1.834807e+24,2.603941e+24,-2.70995e+23,,,,,,
2016p661442,2016-09-01T17:36:03.659305Z,,5.5,,,,,-37.05254364,179.0390625,3.751774508,5.877218065,28.619266510000003,7.18035e+23,-1.202647e+24,4.84612e+23,1.6776240000000002e+24,1.148322e+24,3.5696e+22,,,,,,
2016p662231,2016-09-02T00:36:49.364853Z,,4.5,,,,,-37.37159729,179.0739899,3.520607453,5.569122897,17.25198364,7.33e+20,-2.1384000000000002e+22,2.0651e+22,2.9414e+22,6.0646e+22,-1.323e+21,,,,,,
2016p662495,2016-09-02T02:57:24.358735Z,,4.9,,,,,-37.16169739,179.2701874,3.128950839,3.969010197,6.354579926,-1.59557e+23,1.01998e+23,5.756e+22,1.24298e+23,2.55194e+23,-5.351e+21,,,,,,
2016p662661,2016-09-02T04:26:07.687561Z,,4.7,,,,,-37.0755806,179.3199463,3.969959212,4.852668363,12.203121190000001,-5.890700000000001e+22,3.5963e+22,2.2944e+22,1.6935e+22,1.18662e+23,-1.3849000000000002e+22,,,,,,
2016p662696,2016-09-02T04:45:50.594440Z,,4.6,,,,,-37.24991608,178.9543915,5.032700319,6.777315692,15.06865215,-1.3880000000000002e+22,-1.29e+21,1.517e+22,2.2517e+22,9.184e+22,3.714e+21,,,,,,
2016p663334,2016-09-02T10:24:51.837741Z,,4.4,,,,,-37.07283401,179.2272339,3.530950151,5.776113497,18.496582030000003,-1.6463e+22,1.214e+21,1.5249000000000002e+22,5.901e+21,3.8865e+22,9.4e+20,,,,,,
2016p664132,2016-09-02T17:30:02.931757Z,,4.6,,,,,-37.25114059,179.0791321,3.899651323,5.269434832,21.60488701,-2.688e+22,1.829e+21,2.5051e+22,2.4901e+22,9.8343e+22,1.1069e+22,,,,,,
2016p665372,2016-09-03T04:30:10.197384Z,2016-09-03T04:30:17.100000Z,5.5,5.35,0.15000000000000036,6.902616,1.2,-37.36350632,179.1143341,4.055886481,8.283867225,11.511806490000001,-8.41333e+23,5.8418900000000004e+23,2.5714400000000002e+23,1.444803e+24,2.012779e+24,-3.42686e+23,-4.81e+23,-2.47e+23,7.28e+23,9.27e+23,6.97e+23,2.19e+23
2016p665461,2016-09-03T05:18:04.106251Z,,4.7,,,,,-37.44159317,178.9003143,5.521992211,7.479313827,17.930749889999998,-7.970000000000001e+21,1.0379000000000001e+22,-2.409e+21,7.589299999999999e+22,9.4415e+22,-1.3899000000000001e+22,,,,,,
2016p666385,2016-09-03T13:30:26.940893Z,2016-09-03T13:30:31.300000Z,5.3,5.14,0.16000000000000014,4.359107,0.9,-37.38977051,179.0248871,4.711105979,8.204384985,17.61055374,-4.6344099999999996e+23,2.55542e+23,2.0789899999999997e+23,4.08031e+23,1.227396e+24,-1.44748e+23,-5.12e+23,3.85e+22,4.74e+23,1.6e+23,3.91e+23,9.68e+22
